onetsoc_code,title,job_zone,routine_cognitive_tasks,manual_tasks,social_tasks,nonroutine_cognitive_tasks,risk_score,risk_label
51-9031.00,"Cutters and Trimmers, Hand",2.0,0.0,0.05555555555555555,0.0,0.0,3,High Risk
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",2.0,0.2,0.32,0.0,0.0,3,High Risk
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",2.0,0.19230769230769232,0.3076923076923077,0.038461538461538464,0.0,3,High Risk
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",2.0,0.5294117647058824,0.17647058823529413,0.058823529411764705,0.17647058823529413,4,High Risk
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",2.0,0.22580645161290322,0.22580645161290322,0.0,0.06451612903225806,3,High Risk
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.0,0.1,0.1,0.03333333333333333,0.3333333333333333,1,Low Risk
51-9071.06,Gem and Diamond Workers,3.0,0.14285714285714285,0.07142857142857142,0.0,0.0,2,Moderate Risk
51-9081.00,Dental Laboratory Technicians,2.0,0.0,0.23529411764705882,0.0,0.11764705882352941,3,High Risk
51-9082.00,Medical Appliance Technicians,3.0,0.0,0.2,0.2,0.0,1,Low Risk
51-9083.00,Ophthalmic Laboratory Technicians,2.0,0.05555555555555555,0.2222222222222222,0.0,0.05555555555555555,3,High Risk
51-9111.00,Packaging and Filling Machine Operators and Tenders,2.0,0.2,0.3,0.05,0.0,3,High Risk
51-9123.00,"Painting, Coating, and Decorating Workers",2.0,0.0,0.3333333333333333,0.0,0.2222222222222222,2,Moderate Risk
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",2.0,0.10344827586206896,0.2413793103448276,0.034482758620689655,0.06896551724137931,3,High Risk
51-9141.00,Semiconductor Processing Technicians,2.0,0.45,0.2,0.05,0.05,4,High Risk
51-9151.00,Photographic Process Workers and Processing Machine Operators,2.0,0.37037037037037035,0.1111111111111111,0.0,0.14814814814814814,3,High Risk
51-9161.00,Computer Numerically Controlled Tool Operators,2.0,0.1111111111111111,0.25925925925925924,0.037037037037037035,0.07407407407407407,3,High Risk
51-9162.00,Computer Numerically Controlled Tool Programmers,2.0,0.125,0.0625,0.1875,0.125,2,Moderate Risk
51-9191.00,Adhesive Bonding Machine Operators and Tenders,2.0,0.125,0.3125,0.125,0.0625,2,Moderate Risk
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",2.0,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.09090909090909091,3,High Risk
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,2.0,0.16666666666666666,0.1111111111111111,0.0,0.0,3,High Risk
51-9194.00,Etchers and Engravers,2.0,0.0,0.23076923076923078,0.0,0.4230769230769231,2,Moderate Risk
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",2.0,0.0,0.2916666666666667,0.0,0.0,3,High Risk
51-9195.03,"Stone Cutters and Carvers, Manufacturing",2.0,0.0,0.125,0.0,0.4375,2,Moderate Risk
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",2.0,0.1875,0.125,0.0,0.125,3,High Risk
51-9195.05,"Potters, Manufacturing",3.0,0.0,0.17391304347826086,0.08695652173913043,0.08695652173913043,2,Moderate Risk
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",2.0,0.07142857142857142,0.35714285714285715,0.07142857142857142,0.0,3,High Risk
51-9197.00,Tire Builders,2.0,0.2,0.05,0.0,0.05,3,High Risk
51-9198.00,Helpers--Production Workers,2.0,0.3,0.26666666666666666,0.1,0.03333333333333333,3,High Risk
51-9199.00,"Production Workers, All Other",,0.0,0.0,0.0,0.0,2,Moderate Risk
53-1041.00,Aircraft Cargo Handling Supervisors,2.0,0.3333333333333333,0.0,0.0,0.0,3,High Risk
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",2.0,0.3333333333333333,0.041666666666666664,0.125,0.2916666666666667,1,Low Risk
53-1042.01,Recycling Coordinators,2.0,0.34782608695652173,0.17391304347826086,0.0,0.08695652173913043,3,High Risk
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,3.0,0.22727272727272727,0.13636363636363635,0.13636363636363635,0.22727272727272727,0,Low Risk
53-1044.00,First-Line Supervisors of Passenger Attendants,3.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.2631578947368421,1,Low Risk
53-1049.00,"First-Line Supervisors of Transportation Workers, All Other",,0.0,0.0,0.0,0.0,2,Moderate Risk
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",4.0,0.3333333333333333,0.041666666666666664,0.0,0.20833333333333334,1,Low Risk
53-2012.00,Commercial Pilots,3.0,0.375,0.08333333333333333,0.041666666666666664,0.2916666666666667,1,Low Risk
53-2021.00,Air Traffic Controllers,3.0,0.21739130434782608,0.08695652173913043,0.0,0.17391304347826086,2,Moderate Risk
53-2022.00,Airfield Operations Specialists,3.0,0.14814814814814814,0.0,0.07407407407407407,0.2222222222222222,1,Low Risk
53-2031.00,Flight Attendants,2.0,0.16,0.08,0.2,0.08,2,Moderate Risk
53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",2.0,0.0,0.2727272727272727,0.2727272727272727,0.0,2,Moderate Risk
53-3031.00,Driver/Sales Workers,2.0,0.18181818181818182,0.2727272727272727,0.0,0.09090909090909091,3,High Risk
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,2.0,0.1724137931034483,0.3448275862068966,0.034482758620689655,0.06896551724137931,3,High Risk
53-3033.00,Light Truck Drivers,2.0,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693,3,High Risk
53-3051.00,"Bus Drivers, School",2.0,0.17647058823529413,0.29411764705882354,0.0,0.0,3,High Risk
53-3052.00,"Bus Drivers, Transit and Intercity",2.0,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.07142857142857142,3,High Risk
53-3053.00,Shuttle Drivers and Chauffeurs,2.0,0.19230769230769232,0.2692307692307692,0.07692307692307693,0.0,3,High Risk
53-3054.00,Taxi Drivers,2.0,0.0625,0.1875,0.125,0.0,2,Moderate Risk
53-3099.00,"Motor Vehicle Operators, All Other",,0.0,0.0,0.0,0.0,2,Moderate Risk
53-4011.00,Locomotive Engineers,2.0,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142,3,High Risk
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",2.0,0.08695652173913043,0.391304347826087,0.17391304347826086,0.0,2,Moderate Risk
53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",2.0,0.15384615384615385,0.19230769230769232,0.15384615384615385,0.0,2,Moderate Risk
53-4031.00,Railroad Conductors and Yardmasters,2.0,0.3,0.15,0.05,0.1,3,High Risk
53-4041.00,Subway and Streetcar Operators,2.0,0.4,0.3,0.0,0.0,4,High Risk
53-4099.00,"Rail Transportation Workers, All Other",,0.0,0.0,0.0,0.0,2,Moderate Risk
53-5011.00,Sailors and Marine Oilers,2.0,0.07142857142857142,0.2857142857142857,0.03571428571428571,0.03571428571428571,3,High Risk
53-5021.00,"Captains, Mates, and Pilots of Water Vessels",3.0,0.1,0.26666666666666666,0.13333333333333333,0.0,1,Low Risk
53-5022.00,Motorboat Operators,2.0,0.0,0.25,0.0625,0.0,3,High Risk
53-5031.00,Ship Engineers,3.0,0.4117647058823529,0.4117647058823529,0.058823529411764705,0.0,3,High Risk
53-6011.00,Bridge and Lock Tenders,2.0,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.0,2,Moderate Risk
53-6021.00,Parking Attendants,2.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,2,Moderate Risk
53-6031.00,Automotive and Watercraft Service Attendants,2.0,0.14285714285714285,0.35714285714285715,0.0,0.0,3,High Risk
53-6032.00,Aircraft Service Attendants,2.0,0.0,0.3333333333333333,0.0,0.05555555555555555,3,High Risk
53-6041.00,Traffic Technicians,3.0,0.17391304347826086,0.21739130434782608,0.043478260869565216,0.2608695652173913,1,Low Risk
53-6051.00,Transportation Inspectors,4.0,0.29411764705882354,0.0,0.058823529411764705,0.0,2,Moderate Risk
53-6051.01,Aviation Inspectors,3.0,0.23076923076923078,0.46153846153846156,0.07692307692307693,0.07692307692307693,2,Moderate Risk
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",2.0,0.07142857142857142,0.14285714285714285,0.0,0.0,3,High Risk
53-6061.00,Passenger Attendants,2.0,0.16666666666666666,0.0,0.08333333333333333,0.0,3,High Risk
53-6099.00,"Transportation Workers, All Other",,0.0,0.0,0.0,0.0,2,Moderate Risk
53-7011.00,Conveyor Operators and Tenders,2.0,0.2,0.35,0.1,0.0,3,High Risk
53-7021.00,Crane and Tower Operators,3.0,0.2727272727272727,0.7272727272727273,0.09090909090909091,0.0,2,Moderate Risk
53-7031.00,Dredge Operators,2.0,0.0,0.3333333333333333,0.16666666666666666,0.0,2,Moderate Risk
53-7041.00,Hoist and Winch Operators,2.0,0.07692307692307693,0.38461538461538464,0.15384615384615385,0.0,2,Moderate Risk
53-7051.00,Industrial Truck and Tractor Operators,2.0,0.2222222222222222,0.7777777777777778,0.0,0.1111111111111111,3,High Risk
53-7061.00,Cleaners of Vehicles and Equipment,2.0,0.05,0.65,0.05,0.0,3,High Risk
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",2.0,0.07692307692307693,0.46153846153846156,0.0,0.0,3,High Risk
53-7062.04,Recycling and Reclamation Workers,2.0,0.21428571428571427,0.5714285714285714,0.0,0.07142857142857142,3,High Risk
53-7063.00,Machine Feeders and Offbearers,2.0,0.23076923076923078,0.23076923076923078,0.0,0.0,3,High Risk
53-7064.00,"Packers and Packagers, Hand",2.0,0.16666666666666666,0.3333333333333333,0.0,0.0,3,High Risk
53-7065.00,Stockers and Order Fillers,2.0,0.13333333333333333,0.1,0.03333333333333333,0.03333333333333333,3,High Risk
53-7071.00,Gas Compressor and Gas Pumping Station Operators,2.0,0.23076923076923078,0.3076923076923077,0.0,0.0,3,High Risk
53-7072.00,"Pump Operators, Except Wellhead Pumpers",2.0,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.07142857142857142,3,High Risk
53-7073.00,Wellhead Pumpers,2.0,0.21428571428571427,0.21428571428571427,0.0,0.0,3,High Risk
53-7081.00,Refuse and Recyclable Material Collectors,2.0,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.0,3,High Risk
53-7121.00,"Tank Car, Truck, and Ship Loaders",2.0,0.21052631578947367,0.42105263157894735,0.10526315789473684,0.0,2,Moderate Risk
53-7199.00,"Material Moving Workers, All Other",,0.0,0.0,0.0,0.0,2,Moderate Risk
55-1011.00,Air Crew Officers,,0.0,0.0,0.0,0.0,2,Moderate Risk
55-1012.00,Aircraft Launch and Recovery Officers,,0.0,0.0,0.0,0.0,2,Moderate Risk
55-1013.00,Armored Assault Vehicle Officers,,0.0,0.0,0.0,0.0,2,Moderate Risk
55-1014.00,Artillery and Missile Officers,,0.0,0.0,0.0,0.0,2,Moderate Risk
55-1015.00,Command and Control Center Officers,,0.0,0.0,0.0,0.0,2,Moderate Risk
55-1016.00,Infantry Officers,,0.0,0.0,0.0,0.0,2,Moderate Risk
55-1017.00,Special Forces Officers,,0.0,0.0,0.0,0.0,2,Moderate Risk
55-1019.00,"Military Officer Special and Tactical Operations Leaders, All Other",,0.0,0.0,0.0,0.0,2,Moderate Risk
55-2011.00,First-Line Supervisors of Air Crew Members,,0.0,0.0,0.0,0.0,2,Moderate Risk
55-2012.00,First-Line Supervisors of Weapons Specialists/Crew Members,,0.0,0.0,0.0,0.0,2,Moderate Risk
55-2013.00,First-Line Supervisors of All Other Tactical Operations Specialists,,0.0,0.0,0.0,0.0,2,Moderate Risk
55-3011.00,Air Crew Members,,0.0,0.0,0.0,0.0,2,Moderate Risk
55-3012.00,Aircraft Launch and Recovery Specialists,,0.0,0.0,0.0,0.0,2,Moderate Risk
55-3013.00,Armored Assault Vehicle Crew Members,,0.0,0.0,0.0,0.0,2,Moderate Risk
55-3014.00,Artillery and Missile Crew Members,,0.0,0.0,0.0,0.0,2,Moderate Risk
55-3015.00,Command and Control Center Specialists,,0.0,0.0,0.0,0.0,2,Moderate Risk
55-3016.00,Infantry,,0.0,0.0,0.0,0.0,2,Moderate Risk
55-3018.00,Special Forces,,0.0,0.0,0.0,0.0,2,Moderate Risk
55-3019.00,"Military Enlisted Tactical Operations and Air/Weapons Specialists and Crew Members, All Other",,0.0,0.0,0.0,0.0,2,Moderate Risk
